stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,vehicle_type
0100BAZ02459,bstpadj,"The Dings, Avon Street (W-bound, Unmarked)",51.44887,-2.5748,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BAZ02459,3
0100BRA01797,bstpgaj,"Broadmead, Cabot Circus (Stop a)",51.4586,-2.58412,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA01797,3
0100BRA01798,bstpgam,"Broadmead, Cabot Circus (Stop c)",51.45952,-2.58743,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA01798,3
0100BRA01799,bstpgap,"Southmead, Monks Park Way (NE-bound)",51.49758,-2.59018,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA01799,3
0100BRA01800,bstpgat,"Southmead, Monks Park Way (SW-bound, Unmarked)",51.49788,-2.58952,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA01800,3
0100BRA10006,bstapdp,"Ashton Vale, Langley Crescent (SE-bound)",51.42986,-2.62827,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10006,3
0100BRA10007,bstapja,"Ashton Vale, Risdale Road (NE-bound, Unmarked)",51.4299,-2.62761,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10007,3
0100BRA10008,bstapmj,"Ashton Vale, Risdale Road (S-bound)",51.43197,-2.62692,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10008,3
0100BRA10009,bstaptd,"Ashton Vale, Risdale Road (E-bound)",51.43237,-2.62657,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10009,3
0100BRA10010,bstatmg,"Ashton Vale, Swiss Drive (W-bound)",51.43294,-2.62328,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10010,3
0100BRA10011,bstatmt,"Ashton Vale, Swiss Drive (NE-bound)",51.43324,-2.62284,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10011,3
0100BRA10012,bstawjw,"Ashton Vale, Ashton Drive (NE-bound)",51.43488,-2.61914,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10012,3
0100BRA10013,bstawmj,"Ashton Vale, Ashton Drive (SW-bound)",51.43475,-2.61903,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10013,3
0100BRA10014,bstawjd,"Ashton Vale, Hendre Road (NW-bound)",51.43538,-2.61956,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10014,3
0100BRA10015,bstatwt,"Ashton Vale, Smyth Road (NW-bound)",51.43741,-2.62113,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10015,3
0100BRA10016,bstawap,"Ashton Vale, Smyth Road (SE-bound)",51.43747,-2.62093,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10016,3
0100BRA10021,bstdaga,"Ashton Gate, Frayne Road (SW-bound)",51.44275,-2.6175,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10021,3
0100BRA10022,bstdamd,"Ashton Gate, Frayne Road (E-bound)",51.44307,-2.6163,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10022,3
0100BRA10023,bstdgdj,"Ashton Gate, Greenway Bush Lane (SE-bound)",51.44257,-2.61432,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10023,3
0100BRA10024,bstdgpd,"Ashton Gate, Raleigh Road (SW-bound)",51.44229,-2.61318,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10024,3
0100BRA10025,bstdgtm,"Ashton Gate, Raleigh Road (NE-bound)",51.44276,-2.61255,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10025,3
0100BRA10026,bstdjta,"Southville, Hamilton Road (SW-bound)",51.44433,-2.60982,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10026,3
0100BRA10027,bstdjtp,"Southville, Hamilton Road (NE-bound)",51.44455,-2.60965,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10027,3
0100BRA10029,bstdmpg,"Southville, Islington Road (NW-bound)",51.44482,-2.60744,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10029,3
0100BRA10030,bstdmpt,"Southville, Islington Road (SE-bound)",51.44479,-2.60723,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10030,3
0100BRA10031,bstdpam,"Southville, Greville Street (NW-bound)",51.44283,-2.60603,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10031,3
0100BRA10032,bstdpda,"Southville, Greville Street (SE-bound)",51.44267,-2.60569,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10032,3
0100BRA10033,bstdtaw,"Bedminster, Dean Street (NE-bound)",51.44132,-2.60256,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10033,3
0100BRA10034,bstdtjg,"Bedminster, Dean Street (SW-bound)",51.44186,-2.60058,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10034,3
0100BRA10035,bstdwtj,"Bedminster, Catherine Mead Street (E-bound)",51.4428,-2.597,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10035,3
0100BRA10036,bstgaja,"Bedminster, Catherine Mead Street (W-bound)",51.44276,-2.59638,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10036,3
0100BRA10037,bstgagw,"Bedminster, Southville Place (S-bound)",51.44438,-2.59641,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10037,3
0100BRA10038,bstgamg,"Bedminster, Southville Place (N-bound)",51.44501,-2.59608,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10038,3
0100BRA10039,bstgjmt,"Bedminster, New Charlotte St (E-bound)",51.44567,-2.59257,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10039,3
0100BRA10040,bstgdwj,"Bedminster, New Charlotte St (W-bound)",51.44563,-2.59337,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10040,3
0100BRA10041,bstdwdw,"Southville, Dean Lane (NW-bound)",51.44542,-2.59923,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10041,3
0100BRA10042,bstdtmt,"Southville, Dean Lane (SE-bound)",51.44575,-2.60045,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10042,3
0100BRA10047,bstdagd,"Ashton Vale, Hendre Road (E-bound)",51.43491,-2.61717,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10047,3
0100BRA10048,bstdgmg,"Ashton Vale, Marsh Lane (W-bound)",51.43425,-2.61334,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10048,3
0100BRA10049,bstdjdt,"Ashton Vale, Marsh Lane (N-bound)",51.4339,-2.61138,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10049,3
0100BRA10050,bstdjga,"Bedminster, Luckwell Road (S-bound)",51.43596,-2.6114,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10050,3
0100BRA10051,bstdjag,"Bedminster, Luckwell Road (NW-bound)",51.43637,-2.61203,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10051,3
0100BRA10052,bstdgwp,"Bedminster, Ashfield Road (S-bound)",51.43817,-2.61219,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10052,3
0100BRA10053,bstdgwd,"Bedminster, Ashfield Road (N-bound)",51.43843,-2.61229,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10053,3
0100BRA10054,bstdjgp,"Bedminster, Smyth Road (SW-bound)",51.44005,-2.61102,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10054,3
0100BRA10055,bstdjpg,"Bedminster, Greville Road (E-bound)",51.44036,-2.61006,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10055,3
0100BRA10056,bstdmwm,"Bedminster, Sion Road (W-bound)",51.44039,-2.60613,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10056,3
0100BRA10057,bstdpdm,"Bedminster, Sion Road (E-bound)",51.44064,-2.60544,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10057,3
0100BRA10058,bstdama,"Ashton Gate, Duckmoor Road (NE-bound)",51.44049,-2.61628,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10058,3
0100BRA10059,bstdagj,"Ashton Gate, Durnford Street (NW-bound)",51.44052,-2.61708,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10059,3
0100BRA10062,bstjwad,"Hengrove, Counterslip Gardens (N-bound)",51.41748,-2.56053,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10062,3
0100BRA10064,bstjdpm,"Totterdown, Bellvue Road (S-bound)",51.44324,-2.57833,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10064,3
0100BRA10065,bstgjam,"Bedminster, Bedminster Parade (Stop c)",51.44437,-2.59305,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10065,3
0100BRA10066,bstgdwp,"Bedminster, Bedminster Parade (Stop d)",51.44419,-2.59326,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10066,3
0100BRA10067,bstgdgt,"Bedminster, Bedminster Parade (Stop a)",51.44338,-2.59465,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10067,3
0100BRA10068,bstgdja,"Bedminster, Bedminster Parade (Stop b)",51.44344,-2.59456,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10068,3
0100BRA10069,bstgawm,"Bedminster, Dalby Avenue (S-bound)",51.44139,-2.59514,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10069,3
0100BRA10070,bstgawd,"Bedminster, Dalby Avenue (S-bound)",51.44127,-2.59518,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10070,3
0100BRA10071,bstdtjw,"Bedminster, Wesley Street (N-bound)",51.43897,-2.6005,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10071,3
0100BRA10072,bstdtmd,"Bedminster, Wesley Street (S-bound)",51.43916,-2.60046,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10072,3
0100BRA10073,bstdtap,"Bedminster, East Street (SW-bound)",51.4394,-2.60176,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10073,3
0100BRA10074,bstdpmp,"Bedminster, Sion Road (NE-bound)",51.43855,-2.6032,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10074,3
0100BRA10075,bstdpdw,"Bedminster, adj Utd Reform Church",51.43662,-2.60519,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10075,3
0100BRA10076,bstdmtw,"Bedminster, Chessel Street (NE-bound)",51.43581,-2.60675,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10076,3
0100BRA10077,bstdmjd,"Bedminster, Parson St West Street (S-bound)",51.43463,-2.6078,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10077,3
0100BRA10078,bstdjpj,"Bedminster, Parson Street (W-bound)",51.43167,-2.60993,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10078,3
0100BRA10079,bstdgjp,"Bedminster Down, Bedminster Down (Stop c)",51.42772,-2.61347,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10079,3
0100BRA10080,bstdgdw,"Bedminster Down, Lulsgate Road (N-bound)",51.4266,-2.61396,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10080,3
0100BRA10081,bstdgaj,"Bedminster Down, Cheddar Grove (S-bound)",51.42425,-2.61468,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10081,3
0100BRA10082,bstdawm,"Bedminster Down, Cheddar Grove (N-bound)",51.42389,-2.61497,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10082,3
0100BRA10083,bstdamp,"Bishopsworth, Wrington Crescent (S-bound)",51.42191,-2.61591,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10083,3
0100BRA10084,bstdagw,"Bishopsworth, Wrington Crescent (N-bound)",51.42119,-2.61652,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10084,3
0100BRA10086,bstdadp,"Bishopsworth, Bishopsworth Lib (S-bound)",51.41817,-2.61733,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10086,3
0100BRA10087,bstdadj,"Bishopsworth, Bishopsworth Lib (N-bound)",51.41771,-2.6177,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10087,3
0100BRA10088,bstawtw,"Bishopsworth, Bishopsworth Baths (SW-bound)",51.41551,-2.61795,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10088,3
0100BRA10089,bstawpa,"Bishopsworth, Bishopsworth Baths (NE-bound)",51.41521,-2.61852,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10089,3
0100BRA10090,bstawda,"Bishopsworth, Church Road (N-bound)",51.41317,-2.62051,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10090,3
0100BRA10091,bstatwj,"Bishopsworth, Church Road (SW-bound)",51.41246,-2.6211,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10091,3
0100BRA10092,bstatap,"Highridge, Highridge Green (W-bound)",51.41209,-2.62503,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10092,3
0100BRA10093,bstapta,"Highridge, Highridge Green (E-bound)",51.41206,-2.6263,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10093,3
0100BRA10094,bstapgw,"Withywood, Shuter Road (N-bound)",51.41049,-2.62751,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10094,3
0100BRA10095,bstapgt,"Withywood, Shuter Road (S-bound)",51.4102,-2.62762,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10095,3
0100BRA10096,bstapad,"Withywood, opp Turtlegate Avenue",51.40731,-2.62906,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10096,3
0100BRA10097,bstapag,"Withywood, adj Turtlegate Avenue",51.40748,-2.62895,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10097,3
0100BRA10098,bstapgj,"Withywood, Sherrin Way (W-bound)",51.40599,-2.62766,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10098,3
0100BRA10099,bstaptm,"Withywood, Sherrin Way (NE-bound)",51.40636,-2.62614,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10099,3
0100BRA10100,bstatmj,"Withywood, Queen's Road (W-bound)",51.40697,-2.6229,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10100,3
0100BRA10101,bstawad,"Withywood, Queen's Road (E-bound)",51.4071,-2.62066,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10101,3
0100BRA10102,bstdadt,"Hartcliffe, Newland Drive (SE-bound)",51.40587,-2.6171,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10102,3
0100BRA10103,bstdagm,"Hartcliffe, Newland Drive (NW-bound)",51.40575,-2.61659,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10103,3
0100BRA10104,bstdgja,"Hartcliffe, Fair Furlong (E-bound)",51.40545,-2.61363,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10104,3
0100BRA10105,bstdgpj,"Hartcliffe, Fair Furlong (W-bound)",51.4054,-2.61248,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10105,3
0100BRA10106,bstdmpa,"Hartcliffe, Crosscombe Drive (W-bound)",51.40538,-2.60695,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10106,3
0100BRA10107,bstdmtp,"Hartcliffe, Crosscombe Drive (E-bound)",51.40534,-2.60642,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10107,3
0100BRA10108,bstdtdp,"Hartcliffe, Bishport Ave Lay-by (E-bound)",51.40421,-2.60095,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10108,3
0100BRA10109,bstdtdg,"Hartcliffe, Bishport Ave Lay-by (W-bound)",51.404,-2.60106,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10109,3
0100BRA10110,bstdgjt,"Bedminster Down, Bedminster Down (Stop a)",51.42993,-2.61346,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10110,3
0100BRA10111,bstdmaj,"Bedminster Down, Bedminster Down Road (NE-bound)",51.43349,-2.60895,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10111,3
0100BRA10112,bstdtwg,"Bedminster, Cannon Street (E-bound)",51.44104,-2.5999,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10112,3
0100BRA10113,bstdwpm,"Bedminster, Mill Lane (E-bound)",51.44192,-2.59735,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0100BRA10113,3
